Date,Close,High,Low,Open,Volume
2012-05-03,17.433080673217773,17.72012731833713,17.387537449445368,17.69316078845369,390549600
2012-05-04,16.936588287353516,17.329403065891444,16.934191192130502,17.291051142520324,529992400
2012-05-07,17.063331604003906,17.161910143111665,16.816136364014806,16.824226960302855,460118400
2012-05-08,17.02437400817871,17.123850225114726,16.74122403378513,17.066321559867937,497252000
2012-05-09,17.05434799194336,17.198172155745297,16.8047571648424,16.8901517119701,480704000
2012-05-10,17.094491958618164,17.255094132754238,17.032170685313954,17.21614213679134,333200000
2012-05-11,16.980337142944336,17.212850615516693,16.90962442295251,16.92910042465019,399546000
2012-05-14,16.7259464263916,17.004302283050507,16.707369740198633,16.856285666962687,352626400
2012-05-15,16.574628829956055,16.875757006053128,16.53208120545294,16.822723293943525,476336000
2012-05-16,16.36219596862793,16.686096628571466,16.21118218453209,16.601001356555948,560896000
2012-05-17,15.883987426757812,16.404744335470962,15.883987426757812,16.339125057292044,717220000
2012-05-18,15.891776084899902,16.282193720922074,15.646080255091514,15.999043682840357,732292400
2012-05-21,16.81763458251953,16.825425942160205,16.001742091250325,16.015226952144133,631106000
2012-05-22,16.688495635986328,17.195169246435402,16.55695783357683,17.065428465377295,694870400
2012-05-23,17.09568977355957,17.162806828186692,16.57643071065666,16.704371245873553,584897600
2012-05-24,16.938690185546875,17.273677121969303,16.81614066328905,17.254799592536582,496230000
2012-05-25,16.8478946685791,16.954563788738646,16.733435790289693,16.916810345115422,328507200
2012-05-29,17.14693260192871,17.198769400616488,16.938391659822496,17.10588433496758,380508800
2012-05-30,17.35367774963379,17.37824718193469,16.975843918280965,17.05494648093111,529429600
2012-05-31,17.310531616210938,17.423491157353833,17.1226636300824,17.40071874684818,491674400
2012-06-01,16.808948516845703,17.158318010181087,16.794866779919545,17.053746711727957,520987600
2012-06-04,16.90782356262207,17.0040050105766,16.434709282812474,16.824227664998,556995600
2012-06-05,16.864076614379883,16.973142844614294,16.729244011317125,16.817334858677732,388214400
2012-06-06,17.12265968322754,17.194270104676058,16.944079284504983,17.012095663215387,401455600
2012-06-07,17.130449295043945,17.298241163316188,17.093894392282937,17.297343452737966,379766800
2012-06-08,17.388137817382812,17.39592918032517,17.048956697648226,17.12686072588517,347516400
2012-06-11,17.11397361755371,17.63323127432418,17.097792421405643,17.60986039124047,591264800
2012-06-12,17.26348114013672,17.27726363485023,16.980031886847176,17.212545276996615,435380400
2012-06-13,17.143644332885742,17.333010180240564,17.090309728973793,17.214357088567382,293580000
2012-06-14,17.124755859375,17.18378393056293,16.996815299418138,17.116066789039106,345573200
2012-06-15,17.20266342163086,17.217345233206782,17.06543208877643,17.108879049659027,335255200
2012-06-18,17.55173110961914,17.614953307009493,17.09000216315126,17.10768114355493,440412000
2012-06-19,17.60057258605957,17.678175758214344,17.47143185687764,17.480420165562755,361404400
2012-06-20,17.5505313873291,17.655701141617335,17.40251315517808,17.624538903207508,358943200
2012-06-21,17.308725357055664,17.624834630895958,17.301833309499525,17.541537987411555,326351200
2012-06-22,17.441469192504883,17.444165525250153,17.241316492339607,17.349782677783345,284471600
2012-06-25,17.10198402404785,17.372550136587044,17.08999854837662,17.29764171374037,304382400
2012-06-26,17.139741897583008,17.213450191696115,16.998914922381804,17.11876650964426,276536400
2012-06-27,17.213743209838867,17.280860266482282,17.136439300023483,17.228724252785142,202997200
2012-06-28,17.05044937133789,17.198766857587227,16.947377463472794,17.128953450204467,282836400
2012-06-29,17.498403549194336,17.498403549194336,17.20626342821212,17.31862452083671,421500800
2012-07-02,17.753681182861328,17.782145491474807,17.48641143822734,17.520270011757397,400092000
2012-07-03,17.960126876831055,17.977805857036348,17.79802848655084,17.82439493811154,241712800
2012-07-05,18.275632858276367,18.407469881122505,17.96731331885433,17.994579073967643,484383200
2012-07-06,18.15399169921875,18.230697176068634,18.02515178123464,18.190247378555096,418930400
2012-07-09,18.39398956298828,18.3942887998579,18.100951857182725,18.136607450384997,379405600
2012-07-10,18.223800659179688,18.5731685067994,18.136906752482215,18.51623829210057,511957600
2012-07-11,18.11054039001465,18.207320315286353,17.894507370315885,18.161177029487163,469322000
2012-07-12,17.944839477539062,18.081769909774607,17.75846936790873,17.984990013061868,428041600
2012-07-13,18.126720428466797,18.193237426357165,17.977804475313516,18.06619616915176,311427200
2012-07-16,18.184844970703125,18.32596953084598,18.128214004363144,18.131211173053586,301260400
2012-07-17,18.185745239257812,18.322376453857274,18.07218406378606,18.301101835684083,293624800
2012-07-18,18.165372848510742,18.227695728317737,18.084471679373138,18.17526046692365,252700000
2012-07-19,18.406871795654297,18.43773319387043,18.15757871431586,18.315783785146316,436861600
2012-07-20,18.106647491455078,18.410472162128556,18.088669274202914,18.36822375163531,397471200
2012-07-23,18.092559814453125,18.154583448946635,17.60955636152432,17.810008235159465,487975600
2012-07-24,18.005367279052734,18.267842772560197,17.93315519448427,18.198927093562922,565132400
2012-07-25,17.227827072143555,17.40251096687535,17.07891114814264,17.212546791915695,877312800
2012-07-26,17.22513771057129,17.390532529208063,17.089704990872733,17.371355761761173,406632800
2012-07-27,17.533153533935547,17.55322960896763,17.12655620753259,17.229029640730776,403936400
2012-07-30,17.828887939453125,17.961024220276823,17.612853321316845,17.70573996610005,379142400
2012-07-31,18.300201416015625,18.32836808065581,18.059299783913783,18.074580063464353,462327600
2012-08-01,18.181854248046875,18.469200097156566,18.06769456446377,18.454518285899713,384501600
2012-08-02,18.211210250854492,18.298102534177485,17.98528967413601,18.062894415564624,332158400
2012-08-03,18.448225021362305,18.516540644512805,18.324177726631987,18.386201373997146,344920800
2012-08-06,18.653465270996094,18.72297942009895,18.43503520767254,18.495858687965345,302103200
2012-08-07,18.604328155517578,18.726876038281567,18.518333571605524,18.660058214577962,290446800
2012-08-08,18.5728702545166,18.693321902440783,18.490172060413514,18.55878691848136,244706000
2012-08-09,18.678791046142578,18.708883387302013,18.590622495379957,18.592126710671025,221642400
2012-08-10,18.707979202270508,18.70978393910854,18.617705397815733,18.618005919444148,194938800
2012-08-13,18.95773696899414,18.95773696899414,18.754618129031023,18.75883185942625,278832400
2012-08-14,19.00859260559082,19.216828365282673,18.96405755351611,19.014010029831,340169200
2012-08-15,18.98271942138672,19.078110148908728,18.890038210292463,18.996863225705017,257342400
2012-08-16,19.148523330688477,19.161161311024554,18.97278726434684,18.994153229322446,254534000
2012-08-17,19.502700805664062,19.505108192949393,19.222849265548664,19.258657946117243,442761200
2012-08-20,20.01546859741211,20.01546859741211,19.556570313085427,19.55988087328754,613384800
2012-08-21,19.741928100585938,20.308253883788968,19.56950260907659,20.186081394549102,812719600
2012-08-22,20.12740707397461,20.131318677271533,19.502704421227634,19.692582709123254,565322800
2012-08-23,19.939632415771484,20.158397713871643,19.895095749964923,20.044350550965124,420128800
2012-08-24,19.95738410949707,20.145758136315006,19.726581892994957,19.845744342784432,437340400
2012-08-27,20.33232879638672,20.488503628830404,20.267931989318896,20.462022368396088,427008400
2012-08-28,20.305843353271484,20.344962585503154,20.18156401771271,20.31125917007457,267416800
2012-08-29,20.265823364257812,20.39220797304142,20.239644234811006,20.319386923770516,202806800
2012-08-30,19.97694206237793,20.20804638830185,19.94624868230894,20.1806635670549,302699600
2012-08-31,20.018169403076172,20.11927644707685,19.77773603605228,20.07865299509082,338321200
2012-09-04,20.310955047607422,20.31607034191841,19.995895987446342,20.033811519547893,367892000
2012-09-05,20.168333053588867,20.35249339739939,20.149374473070402,20.329022170098195,336375200
2012-09-06,20.350080490112305,20.410866211485175,20.18547981487506,20.25679664961924,391196400
2012-09-07,20.47556495666504,20.536951725547127,20.33503653585439,20.403643859545294,329666400
2012-09-10,19.94293785095215,20.561319646346703,19.92367875717346,20.475860631838245,487998000
2012-09-11,19.878250122070312,20.164420723091236,19.75517442538594,20.01426432332491,503983200
2012-09-12,20.15509033203125,20.158400891913814,19.740127721430778,20.066621243907367,712233200
2012-09-13,20.5519962310791,20.62782732053533,20.30494334354855,20.38318182019601,598360000
2012-09-14,20.8017578125,20.973280138679662,20.699745981722277,20.762037529413178,600474000
2012-09-17,21.057540893554688,21.05814193695007,20.90196707822519,21.044600782807077,398031200
2012-09-18,21.12163734436035,21.13427532739645,20.956433964382626,21.06055108123915,373503200
2012-09-19,21.127342224121094,21.184214719673104,21.051210637136847,21.071973943320465,326874800
2012-09-20,21.025033950805664,21.065959527968637,20.872168097302204,21.03887562190064,336568400
2012-09-21,21.066869735717773,21.216725613553013,21.0449027230834,21.13668237715824,571589200
2012-09-24,20.78700828552246,20.917306094058752,20.552595010104493,20.66874901868361,639766400
2012-09-25,20.26793098449707,20.846894747839464,20.25168031741149,20.710878978510433,518789600
2012-09-26,20.01636505126953,20.24235249298164,19.896599951418487,20.123490565076768,576503200
2012-09-27,20.502042770385742,20.527620856303038,19.871021298422313,19.98958270132182,594090000
2012-09-28,20.074142456054688,20.495726121740816,20.06360973462677,20.424709801951426,535110800
2012-10-01,19.842132568359375,20.364524312171298,19.755167719440752,20.19631095331479,543594800
2012-10-02,19.899913787841797,20.051576001052517,19.57913660387078,19.914959157655712,627992400
2012-10-03,20.205041885375977,20.217380952171073,19.939634633329813,20.006739357619487,424281200
2012-10-04,20.06511878967285,20.289301567845897,20.02750536207432,20.199026127473328,370725600
2012-10-05,19.637514114379883,20.04104242216418,19.598094347192667,20.01697015290341,594006000
2012-10-08,19.203588485717773,19.486149517087632,19.141599072082382,19.465686726954132,637994000
2012-10-09,19.133777618408203,19.27340286737199,18.76365066070296,19.21803456665896,838597200
2012-10-10,19.28603744506836,19.40851043971922,19.168379224157793,19.2508298138593,510356000
2012-10-11,18.900562286376953,19.47531382510658,18.900562286376953,19.454249994388174,546081200
2012-10-12,18.949016571044922,19.119635743325144,18.816312948945615,18.944502317645263,460014800
2012-10-15,19.10097312927246,19.11210689127318,18.77267339337223,19.02845261194503,432502000
2012-10-16,19.553251266479492,19.56859875978455,18.987828721245453,19.11933022225833,549771600
2012-10-17,19.397384643554688,19.64353442738313,19.37902871289803,19.525575636435942,389037600
2012-10-18,19.037179946899414,19.32064252044135,18.957737786863706,19.246317262830207,476624400
2012-10-19,18.351089477539062,19.01099788812066,18.34446836054149,18.989333014760398,744086000
2012-10-22,19.079008102416992,19.119631552907215,18.378775074841613,18.428727551761767,546730800
2012-10-23,18.45701026916504,19.075093114144373,18.407059408179432,18.98782615406328,707145600
2012-10-24,18.561437606811523,18.853928802064296,18.37517039151412,18.700161322714088,558527200
2012-10-25,18.34206771850586,18.717011105307474,18.22200207435439,18.65682641532243,656325600
2012-10-26,18.175363540649414,18.47628061852416,17.78417262506674,18.338760585050025,1018432800
2012-10-31,17.914167404174805,18.113975780328957,17.68486932953493,17.90092677061492,510003200
2012-11-01,17.950868606567383,18.14525944093149,17.879551790623466,18.001422115798466,361298000
2012-11-02,17.35686492919922,17.963211524048365,17.29517764045476,17.931314446882805,599373600
2012-11-05,17.592182159423828,17.6869702230075,17.38093793925695,17.559081387228364,529135600
2012-11-06,17.538921356201172,17.77634473855227,17.455869696992426,17.760998847691685,374917200
2012-11-07,16.86783218383789,17.36782066031637,16.799815579265413,17.346660620532564,793648800
2012-11-08,16.25569725036621,16.995706374705193,16.18133438765181,16.947338710102624,1056146000
2012-11-09,16.537132263183594,16.77352359806493,16.133875696899807,16.336411277449287,929913600
2012-11-12,16.409255981445312,16.762029851143193,16.282897920674554,16.751449024375358,515802000
2012-11-13,16.41136932373047,16.64050536537454,16.2136706333457,16.29075534797257,532949200
2012-11-14,16.229398727416992,16.54892075408363,16.20823868111765,16.489973872987427,477170400
2012-11-15,15.889012336730957,16.308591981423355,15.798326228844733,16.24904133499893,789910800
2012-11-16,15.951290130615234,16.021421626367616,15.288365794140466,15.876321868644899,1266893600
2012-11-19,17.101499557495117,17.155004241351527,16.32007803414053,16.345167536639245,823317600
2012-11-20,16.95580291748047,17.289533342970053,16.764453592734057,17.288324151364538,642754000
2012-11-21,16.979679107666016,17.151077520107066,16.8255096517615,17.056763835618273,373002000
2012-11-23,17.27592658996582,17.29104229036928,17.00688875584902,17.145035247275313,272826400
2012-11-26,17.820951461791992,17.835158244790364,17.342726929959436,17.408928924324687,630579600
2012-11-27,17.6773624420166,17.847855134813294,17.535890331621772,17.821554828409827,533330000
2012-11-28,17.62175178527832,17.708206566978838,17.298904071099805,17.450351693435582,520864400
2012-11-29,17.815813064575195,17.96363304282466,17.69157311977059,17.84181148019864,514698800
2012-11-30,17.692485809326172,17.786801137236864,17.613889971801925,17.738131580219292,391319600
2012-12-03,17.71999740600586,17.973922845112085,17.699139250702164,17.945507644531563,364280000
2012-12-04,17.407421112060547,17.58728387853901,17.294969549835475,17.58728387853901,557068400
2012-12-05,16.287137985229492,17.20791570468938,16.28653258215279,17.19763838205927,1044638000
2012-12-06,16.542572021484375,16.726060787356552,15.6777159171164,15.989378988818011,1177212400
2012-12-07,16.119657516479492,16.78318527494616,16.021412774964837,16.728773299463292,787040800
2012-12-10,16.015979766845703,16.27866974942468,15.766891170136757,15.870274618011535,630484400
2012-12-11,16.365726470947266,16.61269852695959,16.24420517684205,16.316755034504084,592345600
2012-12-12,16.293479919433594,16.56554150564049,16.21095463081245,16.558588252029406,487144000
2012-12-13,16.012046813964844,16.252369148155687,15.89445497661237,16.056181489750372,625259600
2012-12-14,15.410490036010742,15.66260081035749,15.28322626455557,15.560426551425277,1009579200
2012-12-17,15.683758735656738,15.71912717823489,15.151727469063937,15.384491148198288,757607200
2012-12-18,16.13930892944336,16.169537091813567,15.726680952068701,15.870269566549089,625685200
2012-12-19,15.909869194030762,16.133262802419416,15.885383478703348,16.06585161172835,449369200
2012-12-20,15.771430015563965,16.027470316852416,15.685277120627376,16.021424358049124,481689600
2012-12-21,15.698874473571777,15.709151792633968,15.424090991696476,15.491502197282527,596268400
2012-12-24,15.724265098571777,15.847599378843,15.680130424582895,15.729707266470546,175753200
2012-12-26,15.507524490356445,15.702804864871174,15.450694109128879,15.688898356607602,302436400
2012-12-27,15.569793701171875,15.605765926697675,15.25541046313255,15.523844437958727,455120400
2012-12-28,15.404446601867676,15.552268267201626,15.360010018294252,15.425608263538173,354278400
2012-12-31,16.08702278137207,16.18466381609331,15.386614923834333,15.432864495810557,659492400
2013-01-02,16.596677780151367,16.777145958945262,16.372983835275793,16.741475620884582,560518000
2013-01-03,16.387195587158203,16.61602987546083,16.35394362175435,16.561919756295854,352965200
2013-01-04,15.930734634399414,16.282299427205754,15.89536618334484,16.23211878250385,594333600
2013-01-07,15.837018013000488,16.00025396843512,15.574024598923792,15.779582242899039,484156400
2013-01-08,15.879634857177734,16.07854269311558,15.75690603603113,15.997528529887274,458707200
2013-01-09,15.631464958190918,15.870576514617458,15.597909491680491,15.79470096154921,407604400
2013-01-10,15.825233459472656,15.982725391879027,15.58370191789243,15.977586732051142,601146000
2013-01-11,15.728198051452637,15.879947537307233,15.689503926353293,15.749358093912463,350506800
2013-01-14,15.167441368103027,15.341258117036901,15.069498521481808,15.195553037981965,734207600
2013-01-15,14.688923835754395,15.084017910247711,14.612140975962065,15.06315975864205,876772400
2013-01-16,15.298636436462402,15.399904974135621,14.88782468242029,14.9525139807331,690804800
2013-01-17,15.195558547973633,15.439508456224805,15.17591120710871,15.42620735175594,453678400
2013-01-18,15.114545822143555,15.18165351792799,15.005720219152483,15.06980574387965,472922800
2013-01-22,15.258737564086914,15.352749358549849,15.012672795168058,15.252389713627068,461546400
2013-01-23,15.538055419921875,15.567679800503,15.258738678437224,15.380863774776207,861509600
2013-01-24,13.618206977844238,14.078595692917908,13.610648321005543,13.905382662260648,1460852400
2013-01-25,13.297176361083984,13.791421747352567,13.149658207469038,13.654182530045475,1208026400
2013-01-28,13.597949981689453,13.70012421062736,13.175650069318653,13.235201521702907,785517600
2013-01-29,13.8530855178833,13.911428597565276,13.66717678538219,13.860038771824756,571158000
2013-01-30,13.80955982208252,13.983982089038333,13.73912642492081,13.814698483106763,417155200
2013-01-31,13.769052505493164,13.883620589966968,13.75363652264729,13.81409449118799,319334400
2013-02-01,13.712523460388184,13.889665995356415,13.553216905281873,13.878481376558137,539484400
2013-02-04,13.37093448638916,13.782654530623757,13.361260953803376,13.721289269088668,477117200
2013-02-05,13.840092658996582,13.897528461214364,13.36791376361327,13.423233076618708,573347600
2013-02-06,13.825275421142578,14.101870270885257,13.681081372298152,13.798673211743937,593706400
2013-02-07,14.236349105834961,14.29046926404572,13.807634118576717,14.085235179727023,704580800
2013-02-08,14.441886901855469,14.558338842367105,14.23725852303019,14.412089884378114,633158400
2013-02-11,14.592403411865234,14.744735303715526,14.389298011637726,14.488113768283084,517490400
2013-02-12,14.226625442504883,14.666894072626809,14.221760488106858,14.579630170974653,609053200
2013-02-13,14.199563026428223,14.401150087318513,14.084327273084202,14.205644218777707,475207600
2013-02-14,14.186799049377441,14.340345564469308,14.108657725978814,14.123859901068336,355275200
2013-02-15,13.991286277770996,14.295339374160466,13.983988847571288,14.255507161699674,391745200
2013-02-19,13.98612117767334,14.06943272444146,13.799434203268058,14.019872210682644,435783600
2013-02-20,13.647404670715332,13.916186895398154,13.645883154663208,13.916186895398154,476302400
2013-02-21,13.56257438659668,13.657135724064581,13.464061491366508,13.560750028616031,447182400
2013-02-22,13.706999778747559,13.7310192741107,13.578993503110453,13.659568095435137,330654800
2013-02-25,13.46345329284668,13.838045842422376,13.456459515096258,13.799431485583506,372579200
2013-02-26,13.651054382324219,13.729195685208074,13.307170619840774,13.494466499033917,501499600
2013-02-27,13.517271041870117,13.756560725388095,13.398082898548584,13.634634827166831,587350400
2013-02-28,13.420886039733887,13.617607355734425,13.420886039733887,13.501459817153533,322515200
2013-03-01,13.088558197021484,13.322982938992,13.073659678268314,13.317509052701327,552448400
2013-03-04,12.771733283996582,13.019535801028837,12.739807427783672,13.007373415441394,582755600
2013-03-05,13.108926773071289,13.232068084278835,12.793016523609559,12.815212471138663,638433600
2013-03-06,12.942306518554688,13.233893629158207,12.904907588127582,13.211393215400388,460250000
2013-03-07,13.091902732849121,13.135382863212628,12.802444398924292,12.90703849811722,468473600
2013-03-08,13.126561164855957,13.239364439243236,13.032000655282747,13.068183343161117,391482000
2013-03-11,13.313553810119629,13.348216607061829,12.926494435967868,13.066663080169455,474236000
2013-03-12,13.026533126831055,13.344268655430467,13.000384800974334,13.244539495958362,465911600
2013-03-13,13.02409839630127,13.21109063945857,12.933187391009277,13.027139805098324,405549200
2013-03-14,13.15027904510498,13.215345372444915,13.087947224758818,13.160311795378746,303875600
2013-03-15,13.489604949951172,13.506935947956832,13.294706323920133,13.315382384784563,643960800
2013-03-18,13.856292724609375,13.909196679435004,13.414807760154286,13.422408847095316,606197200
2013-03-19,13.818889617919922,14.01591537131788,13.63676075545758,13.971218203245748,526775200
2013-03-20,13.74561595916748,13.914366251749575,13.66990712329685,13.907981403974967,308660800
2013-03-21,13.765378952026367,13.925006636072053,13.68541409504364,13.689062811332406,383255600
2013-03-22,14.04449462890625,14.050270542932008,13.77692869989071,13.821624239266303,395105200
2013-03-25,14.095280647277832,14.28896306934102,14.040551511884143,14.129030064261645,501135600
2013-03-26,14.021086692810059,14.163990675867243,14.002539459192887,14.151828289263094,294294000
2013-03-27,13.74561595916748,13.889128890581478,13.704569117344862,13.87879167264324,331237200
2013-03-28,13.459197998046875,13.737710167930786,13.427576603431563,13.67689985612506,442839600
2013-04-01,13.04112720489502,13.490821386427344,13.005553435161094,13.436091448187147,389732000
2013-04-02,13.067875862121582,13.321759490276705,12.964801707196168,13.001288852221084,529519200
2013-04-03,13.134772300720215,13.295616205563437,13.083691090291397,13.115920602000566,363216000
2013-04-04,13.00494384765625,13.226294443416473,12.92984312962366,13.188592663477648,358447600
2013-04-05,12.867508888244629,12.920718102561613,12.760481528477579,12.907035014047146,383695200
2013-04-08,12.959030151367188,12.998252630053306,12.845923204302185,12.91767884908474,300829200
2013-04-09,12.982441902160645,13.028657345588678,12.853827510652353,12.963591015587578,306614000
2013-04-10,13.247273445129395,13.288929216891674,12.952950159158942,13.016497416790832,375928000
2013-04-11,13.205925941467285,13.317208566072392,13.110756454382244,13.187377890139766,328364400
2013-04-12,13.06818675994873,13.200449072179328,13.046598927803837,13.200449072179328,238613200
2013-04-15,12.765657424926758,13.010115794015743,12.756535631924924,12.983054880731268,317520000
2013-04-16,12.959942817687988,12.971191807433344,12.787544641176998,12.81794979577634,305771200
2013-04-17,12.247241020202637,12.788455796834022,12.104640706806773,12.778421423053821,945056000
2013-04-18,11.920387268066406,12.33815552229409,11.850150700385596,12.313831559988298,666299200
